personID,gender,age,purpose,income,classTicket,payment,AA_FFP,CO_FFP,DL_FFP,B6_FFP,WN_FFP,UA_FFP,US_FFP,a1aircraft,a1departMAM,a1connections,a1travtime,a1arriveMAM,a1timediff,a1performance,a1fare,a1airline,a2aircraft,a2departMAM,a2connections,a2travtime,a2arriveMAM,a2timediff,a2performance,a2fare,a2airline,a1_AV,a2_AV,choice,choiceSituationID 
271,1,6,4,6,1,1,1,1,1,1,2,1,1,3,620,0,325,1065,0,90,560,2,4,530,0,355,1005,-60,60,320,8,1,1,2,2167
271,1,6,4,6,1,1,1,1,1,1,2,1,1,3,355,2,530,1005,-60,90,240,8,3,685,0,380,1185,120,70,560,8,1,1,1,2168
272,2,3,4,6,1,1,1,1,1,1,2,1,1,3,480,0,300,780,120,90,95,6,4,295,2,425,720,60,80,225,6,1,1,1,2169
272,2,3,4,6,1,1,1,1,1,1,2,1,1,3,220,2,500,720,60,90,225,1,3,270,1,390,660,0,90,130,5,1,1,2,2170
272,2,3,4,6,1,1,1,1,1,1,2,1,1,3,280,1,440,720,60,70,225,8,4,455,0,325,780,120,60,225,1,1,1,2,2171
272,2,3,4,6,1,1,1,1,1,1,2,1,1,4,125,2,475,600,-60,60,130,6,4,325,0,275,600,-60,70,95,8,1,1,2,2172
272,2,3,4,6,1,1,1,1,1,1,2,1,1,4,385,0,275,660,0,80,190,8,4,185,2,475,660,0,90,95,5,1,1,1,2173
272,2,3,4,6,1,1,1,1,1,1,2,1,1,4,185,1,415,600,-60,80,130,5,3,280,1,440,720,60,80,190,6,1,1,1,2174
272,2,3,4,6,1,1,1,1,1,1,2,1,1,3,480,0,300,780,120,70,95,5,3,250,0,350,600,-60,70,130,8,1,1,1,2175
272,2,3,4,6,1,1,1,1,1,1,2,1,1,4,385,0,275,660,0,60,190,1,3,480,0,300,780,120,60,190,1,1,1,1,2176
273,1,7,2,9,3,2,1,1,1,1,2,1,1,2,485,1,175,660,120,60,110,5,1,370,1,170,540,0,70,55,6,1,1,1,2177
273,1,7,2,9,3,2,1,1,1,1,2,1,1,3,405,0,75,480,-60,90,125,5,2,580,0,80,660,120,80,125,5,1,1,1,2178
273,1,7,2,9,3,2,1,1,1,1,2,1,1,3,365,1,175,540,0,90,55,8,3,405,0,75,480,-60,90,70,4,1,1,1,2179
273,1,7,2,9,3,2,1,1,1,1,2,1,1,3,365,1,175,540,0,70,55,6,1,425,1,175,600,60,60,125,8,1,1,2,2180
273,1,7,2,9,3,2,1,1,1,1,2,1,1,1,520,0,80,600,60,60,70,8,3,435,1,165,600,60,60,110,8,1,1,1,2181
273,1,7,2,9,3,2,1,1,1,1,2,1,1,1,485,1,175,660,120,80,110,4,3,575,0,85,660,120,80,110,5,1,1,2,2182
273,1,7,2,9,3,2,1,1,1,1,2,1,1,2,520,0,80,600,60,80,70,6,2,395,0,85,480,-60,90,55,4,1,1,2,2183
273,1,7,2,9,3,2,1,1,1,1,2,1,1,3,405,0,75,480,-60,70,125,4,3,365,1,175,540,0,70,70,6,1,1,1,2184
274,1,3,1,5,1,1,1,1,2,1,1,1,2,4,400,2,440,780,60,90,60,3,4,490,0,350,780,60,80,60,5,1,1,2,2185
274,1,3,1,5,1,1,1,1,2,1,1,1,2,3,405,0,375,720,0,80,80,7,3,520,0,320,780,60,80,80,5,1,1,2,2186
274,1,3,1,5,1,1,1,1,2,1,1,1,2,3,405,0,375,720,0,60,80,3,4,280,1,440,660,-60,70,140,7,1,1,1,2187
274,1,3,1,5,1,1,1,1,2,1,1,1,2,4,550,0,350,840,120,70,140,2,4,520,1,380,840,120,60,60,3,1,1,2,2188
274,1,3,1,5,1,1,1,1,2,1,1,1,2,3,310,1,410,660,-60,80,120,2,4,490,0,290,720,0,90,140,2,1,1,1,2189
274,1,3,1,5,1,1,1,1,2,1,1,1,2,4,550,0,350,840,120,90,140,5,3,405,0,375,720,0,90,120,2,1,1,2,2190
274,1,3,1,5,1,1,1,1,2,1,1,1,2,4,460,1,380,780,60,70,60,7,3,250,2,470,660,-60,70,120,7,1,1,1,2191
274,1,3,1,5,1,1,1,1,2,1,1,1,2,3,250,2,470,660,-60,60,120,5,3,375,2,525,840,120,60,80,3,1,1,2,2192
275,2,3,4,7,1,1,1,1,2,1,2,1,1,2,1060,0,260,1260,0,90,90,5,3,950,1,370,1260,0,60,155,3,1,1,1,2193
275,2,3,4,7,1,1,1,1,2,1,2,1,1,2,950,1,310,1200,-60,70,130,3,3,1020,0,240,1200,-60,80,155,3,1,1,2,2194
275,2,3,4,7,1,1,1,1,2,1,2,1,1,2,950,1,310,1200,-60,90,130,8,2,1030,1,350,1320,60,70,90,5,1,1,2,2195
275,2,3,4,7,1,1,1,1,2,1,2,1,1,3,1160,0,280,1380,120,80,155,3,3,1050,1,330,1320,60,70,65,5,1,1,2,2196
275,2,3,4,7,1,1,1,1,2,1,2,1,1,3,1050,1,330,1320,60,80,65,3,2,1010,1,310,1260,0,60,130,3,1,1,1,2197
275,2,3,4,7,1,1,1,1,2,1,2,1,1,3,1160,0,280,1380,120,60,155,8,2,1000,0,260,1200,-60,80,130,3,1,1,2,2198
275,2,3,4,7,1,1,1,1,2,1,2,1,1,2,1060,0,260,1260,0,70,90,3,2,1220,0,220,1380,120,90,90,8,1,1,1,2199
275,2,3,4,7,1,1,1,1,2,1,2,1,1,3,1050,1,330,1320,60,60,65,5,3,1160,0,280,1380,120,90,65,8,1,1,1,2200
276,2,5,4,7,1,1,2,1,1,1,1,2,1,3,475,1,235,710,0,80,120,8,2,595,0,175,770,60,70,80,3,1,1,2,2201
276,2,5,4,7,1,1,2,1,1,1,1,2,1,2,585,1,245,830,120,90,60,3,2,555,0,155,710,0,60,120,1,1,1,1,2202
276,2,5,4,7,1,1,2,1,1,1,1,2,1,1,585,1,245,830,120,70,60,1,3,575,1,255,830,120,90,60,2,1,1,1,2203
276,2,5,4,7,1,1,2,1,1,1,1,2,1,3,485,0,165,650,-60,60,80,3,1,585,1,245,830,120,90,80,2,1,1,2,2204
276,2,5,4,7,1,1,2,1,1,1,1,2,1,2,595,0,175,770,60,70,140,8,1,385,1,265,650,-60,80,120,8,1,1,1,2205
276,2,5,4,7,1,1,2,1,1,1,1,2,1,1,595,0,175,770,60,90,140,2,3,625,0,145,770,60,70,60,3,1,1,2,2206
276,2,5,4,7,1,1,2,1,1,1,1,2,1,3,475,1,235,710,0,60,120,2,3,415,1,235,650,-60,80,140,8,1,1,2,2207
276,2,5,4,7,1,1,2,1,1,1,1,2,1,3,485,0,165,650,-60,80,80,1,3,545,0,165,710,0,60,140,1,1,1,1,2208
277,2,2,5,8,1,5,1,1,1,2,1,1,1,3,900,0,75,975,60,80,65,4,3,900,0,75,975,60,80,155,3,1,1,1,2209
277,2,2,5,8,1,5,1,1,1,2,1,1,1,3,865,1,170,1035,120,60,155,1,3,865,1,170,1035,120,60,155,1,1,1,1,2210
277,2,2,5,8,1,5,1,1,1,2,1,1,1,1,745,1,170,915,0,70,90,4,3,690,1,165,855,-60,70,65,5,1,1,2,2211
277,2,2,5,8,1,5,1,1,1,2,1,1,1,3,900,0,75,975,60,60,65,3,2,685,1,170,855,-60,70,90,5,1,1,1,2212
277,2,2,5,8,1,5,1,1,1,2,1,1,1,3,865,1,170,1035,120,80,155,5,1,845,0,70,915,0,90,90,4,1,1,2,2213
277,2,2,5,8,1,5,1,1,1,2,1,1,1,2,745,1,170,915,0,90,90,3,1,895,0,80,975,60,80,130,3,1,1,2,2214
277,2,2,5,8,1,5,1,1,1,2,1,1,1,2,785,0,70,855,-60,70,130,5,2,875,1,160,1035,120,60,130,1,1,1,1,2215
277,2,2,5,8,1,5,1,1,1,2,1,1,1,1,785,0,70,855,-60,90,130,1,3,835,0,80,915,0,90,65,4,1,1,2,2216
278,2,6,2,6,1,5,1,1,3,1,2,1,1,1,775,0,75,850,-60,60,250,3,3,770,0,80,850,-60,80,125,8,1,1,1,2217
278,2,6,2,6,1,5,1,1,3,1,2,1,1,3,900,0,70,970,60,90,125,3,1,740,1,170,910,0,60,170,5,1,1,1,2218
278,2,6,2,6,1,5,1,1,3,1,2,1,1,2,775,0,75,850,-60,80,250,5,1,805,1,165,970,60,70,250,3,1,1,1,2219
278,2,6,2,6,1,5,1,1,3,1,2,1,1,3,860,1,170,1030,120,90,295,3,3,800,1,170,970,60,70,295,3,1,1,1,2220
278,2,6,2,6,1,5,1,1,3,1,2,1,1,3,900,0,70,970,60,70,125,8,3,960,0,70,1030,120,90,295,3,1,1,2,2221
278,2,6,2,6,1,5,1,1,3,1,2,1,1,1,740,1,170,910,0,80,170,8,3,750,1,160,910,0,60,125,5,1,1,2,2222
278,2,6,2,6,1,5,1,1,3,1,2,1,1,3,860,1,170,1030,120,70,295,5,2,775,0,75,850,-60,80,170,8,1,1,2,2223
278,2,6,2,6,1,5,1,1,3,1,2,1,1,2,740,1,170,910,0,60,170,3,2,950,0,80,1030,120,90,250,3,1,1,2,2224
279,1,5,1,6,1,2,2,2,2,1,2,2,2,1,685,0,170,855,60,90,180,8,3,640,1,275,915,120,70,270,8,1,1,1,2225
279,1,5,1,6,1,2,2,2,2,1,2,2,2,3,490,1,305,795,0,80,135,5,2,625,1,290,915,120,70,315,8,1,1,1,2226
279,1,5,1,6,1,2,2,2,2,1,2,2,2,3,550,0,185,735,-60,80,315,8,3,430,1,305,735,-60,60,180,5,1,1,1,2227
279,1,5,1,6,1,2,2,2,2,1,2,2,2,3,490,1,305,795,0,60,135,8,3,610,0,185,795,0,80,180,8,1,1,2,2228
279,1,5,1,6,1,2,2,2,2,1,2,2,2,3,550,0,185,735,-60,60,315,7,1,685,0,170,855,60,90,315,7,1,1,1,2229
279,1,5,1,6,1,2,2,2,2,1,2,2,2,2,685,0,170,855,60,70,180,5,1,595,0,200,795,0,80,135,8,1,1,1,2230
279,1,5,1,6,1,2,2,2,2,1,2,2,2,2,625,1,290,915,120,90,270,7,2,475,1,260,735,-60,60,135,5,1,1,2,2231
279,1,5,1,6,1,2,2,2,2,1,2,2,2,1,625,1,290,915,120,70,270,8,3,640,0,215,855,60,90,270,7,1,1,2,2232
280,2,6,1,7,1,1,3,1,2,1,1,2,1,2,615,0,130,805,-60,80,65,6,1,815,0,110,985,120,70,65,5,1,1,1,2233
280,2,6,1,7,1,1,3,1,2,1,1,2,1,3,730,0,135,925,60,70,130,8,3,655,1,210,925,60,90,90,1,1,1,2,2234
280,2,6,1,7,1,1,3,1,2,1,1,2,1,2,605,1,200,865,0,60,155,5,2,645,1,220,925,60,90,65,1,1,1,2,2235
280,2,6,1,7,1,1,3,1,2,1,1,2,1,1,605,1,200,865,0,80,155,8,3,625,0,120,805,-60,60,130,8,1,1,2,2236
280,2,6,1,7,1,1,3,1,2,1,1,2,1,3,715,1,210,985,120,90,90,1,3,790,0,135,985,120,70,90,5,1,1,2,2237
280,2,6,1,7,1,1,3,1,2,1,1,2,1,3,730,0,135,925,60,90,130,5,1,615,0,130,805,-60,60,155,8,1,1,1,2238
280,2,6,1,7,1,1,3,1,2,1,1,2,1,1,615,0,130,805,-60,60,65,1,3,580,1,225,865,0,80,130,6,1,1,1,2239
280,2,6,1,7,1,1,3,1,2,1,1,2,1,3,715,1,210,985,120,70,90,6,2,605,1,200,865,0,80,155,6,1,1,1,2240
281,1,5,3,8,1,1,1,1,1,2,1,1,1,2,500,1,270,770,120,80,245,5,3,395,1,315,710,60,80,245,3,1,1,1,2241
281,1,5,3,8,1,1,1,1,1,2,1,1,1,2,500,1,270,770,120,60,245,4,2,410,0,180,590,-60,70,490,5,1,1,2,2242
281,1,5,3,8,1,1,1,1,1,2,1,1,1,2,500,0,210,710,60,80,575,8,2,350,1,300,650,0,90,490,8,1,1,1,2243
